Indicator Code: CG0590
"Indicator Name: Noncommunicable diseases"
Export date: 1/7/2023 3:12:17 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C00-C97, D00-D48, D55-D64 (minus D 64.9) D65-D89, E03-E07, E10-E34, E65-E88, F01-F99, G06-G98 (minus G14), H00-H61, H68-H93, I00-I99, J30-J98, K00-K92, L00-L98, M00-M99, N00-N64, N75-N98,  Q00-Q99,  R95, U07.0, X41, X42, X44, X45"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,LVA,Latvia,2009,All,Age60_64,[60-64],1960.00000000,89.25318761,,1727.07006090,
EU,Europe,LVA,Latvia,2009,All,Age65_69,[65-69],2783.00000000,92.45847176,,2372.65015560,
EU,Europe,LVA,Latvia,2009,All,Age70_74,[70-74],3571.00000000,93.01901537,,3386.76024280,
EU,Europe,LVA,Latvia,2010,All,Age70_74,[70-74],3725.00000000,92.61561412,,3435.11098410,
EU,Europe,LVA,Latvia,2015,All,Age55_59,[55-59],1323.00000000,83.78720709,,927.76347992,
EU,Europe,LVA,Latvia,2015,All,Age60_64,[60-64],1785.00000000,89.56347215,,1465.37286970,
EU,Europe,LVA,Latvia,2016,All,Age55_59,[55-59],1333.00000000,83.00124533,,925.83589159,
EU,Europe,LVA,Latvia,2016,All,Age60_64,[60-64],1715.00000000,88.53897780,,1394.87596580,
EU,Europe,LVA,Latvia,2016,All,Age65_69,[65-69],2295.00000000,91.58020750,,2105.00247650,
EU,Europe,LVA,Latvia,2016,All,Age70_74,[70-74],2804.00000000,93.96782842,,3148.54531370,
EU,Europe,LVA,Latvia,2017,All,Age65_69,[65-69],2375.00000000,92.12567882,,2137.82922570,
EU,Europe,LVA,Latvia,2017,All,Age70_74,[70-74],2605.00000000,94.07728422,,3047.28259600,
EU,Europe,LTU,Lithuania,1981,All,Age55_59,[55-59],1736.00000000,82.43114910,,979.68397291,
EU,Europe,LTU,Lithuania,1981,All,Age60_64,[60-64],1733.00000000,88.82624295,,1540.44444440,
EU,Europe,LTU,Lithuania,1981,All,Age65_69,[65-69],2552.00000000,91.99711608,,2322.11101000,
EU,Europe,LTU,Lithuania,1985,All,Age55_59,[55-59],2229.00000000,85.36959020,,1095.33169530,
EU,Europe,LTU,Lithuania,1985,All,Age60_64,[60-64],2549.00000000,89.65881112,,1605.16372800,
EU,Europe,LTU,Lithuania,1985,All,Age65_69,[65-69],2315.00000000,92.60000000,,2465.38871140,
EU,Europe,LTU,Lithuania,1987,All,Age55_59,[55-59],2276.00000000,85.82202112,,1077.65151520,
EU,Europe,LTU,Lithuania,1987,All,Age60_64,[60-64],2615.00000000,91.33775760,,1500.28686170,
EU,Europe,LTU,Lithuania,1987,All,Age65_69,[65-69],2625.00000000,93.48290598,,2345.84450400,
EU,Europe,LTU,Lithuania,1989,All,Age55_59,[55-59],2276.00000000,86.27748294,,1080.22420820,
NAC,North America and the Caribbean,GRD,Grenada,1996,All,Age70_74,[70-74],70.00000000,89.74358974,,3089.14386580,
NAC,North America and the Caribbean,GRD,Grenada,2001,All,Age65_69,[65-69],36.00000000,83.72093023,,1168.07268010,
NAC,North America and the Caribbean,GRD,Grenada,2003,All,Age55_59,[55-59],36.00000000,90.00000000,,1139.60113960,
NAC,North America and the Caribbean,GRD,Grenada,2004,All,Age60_64,[60-64],50.00000000,86.20689655,,1797.26815240,
NAC,North America and the Caribbean,GRD,Grenada,2005,All,Age65_69,[65-69],44.00000000,81.48148148,,1477.00570660,
NAC,North America and the Caribbean,GRD,Grenada,2007,All,Age60_64,[60-64],47.00000000,88.67924528,,1498.24673250,
NAC,North America and the Caribbean,GRD,Grenada,2008,All,Age55_59,[55-59],37.00000000,86.04651163,,895.01693275,
NAC,North America and the Caribbean,GRD,Grenada,2008,All,Age65_69,[65-69],38.00000000,82.60869565,,1300.47912390,
NAC,North America and the Caribbean,GRD,Grenada,2009,All,Age70_74,[70-74],86.00000000,95.55555556,,3090.19044200,
NAC,North America and the Caribbean,GRD,Grenada,2011,All,Age55_59,[55-59],44.00000000,81.48148148,,900.16366612,
NAC,North America and the Caribbean,GRD,Grenada,2012,All,Age60_64,[60-64],50.00000000,90.90909091,,1302.08333330,
NAC,North America and the Caribbean,GRD,Grenada,2012,All,Age70_74,[70-74],62.00000000,87.32394366,,2286.13569320,
NAC,North America and the Caribbean,GRD,Grenada,2013,All,Age70_74,[70-74],62.00000000,87.32394366,,2330.82706770,
NAC,North America and the Caribbean,GRD,Grenada,2015,All,Age65_69,[65-69],63.00000000,91.30434783,,1897.59036140,
NAC,North America and the Caribbean,GRD,Grenada,2017,All,Age60_64,[60-64],70.00000000,86.41975309,,1434.13234990,
NAC,North America and the Caribbean,GRD,Grenada,2018,All,Age65_69,[65-69],81.00000000,94.18604651,,2298.52440410,
NAC,North America and the Caribbean,GLP,Guadeloupe,1981,All,Age55_59,[55-59],101.00000000,82.11382114,,818.21127673,
NAC,North America and the Caribbean,GLP,Guadeloupe,1981,All,Age65_69,[65-69],167.00000000,87.89473684,,2003.83969280,
NAC,North America and the Caribbean,GLP,Guadeloupe,2000,All,Age70_74,[70-74],217.00000000,81.57894737,,2086.33785210,
NAC,North America and the Caribbean,GLP,Guadeloupe,2002,All,Age55_59,[55-59],117.00000000,81.25000000,,599.90770651,
EU,Europe,LVA,Latvia,1990,All,Age65_69,[65-69],3100.00000000,92.67563528,,2748.22695040,
EU,Europe,LVA,Latvia,1990,All,Age70_74,[70-74],2835.00000000,93.90526664,,4276.01809950,
EU,Europe,LVA,Latvia,1992,All,Age55_59,[55-59],2073.00000000,83.55501814,,1340.01292820,
EU,Europe,LVA,Latvia,1992,All,Age60_64,[60-64],3024.00000000,87.50000000,,1994.72295510,
EU,Europe,LVA,Latvia,1992,All,Age65_69,[65-69],3354.00000000,92.44762955,,2726.82926830,
EU,Europe,LVA,Latvia,1992,All,Age70_74,[70-74],3021.00000000,92.86812173,,4060.48387100,
EU,Europe,LVA,Latvia,1994,All,Age55_59,[55-59],2751.00000000,78.08685779,,1708.69565220,
EU,Europe,LVA,Latvia,1994,All,Age60_64,[60-64],3431.00000000,84.63246177,,2411.10330290,
EU,Europe,LVA,Latvia,1994,All,Age65_69,[65-69],4169.00000000,91.56600044,,3246.88473520,
EU,Europe,LVA,Latvia,1994,All,Age70_74,[70-74],3937.00000000,91.55813953,,4572.59001160,
EU,Europe,LVA,Latvia,1996,All,Age55_59,[55-59],2196.00000000,80.76498713,,1340.65934070,
EU,Europe,LVA,Latvia,1997,All,Age55_59,[55-59],2080.00000000,80.55770720,,1285.53770090,
EU,Europe,LVA,Latvia,1997,All,Age60_64,[60-64],2578.00000000,87.83645656,,1894.19544450,
EU,Europe,LVA,Latvia,1997,All,Age65_69,[65-69],3574.00000000,91.52368758,,2779.16018660,
EU,Europe,LVA,Latvia,1997,All,Age70_74,[70-74],3958.00000000,93.68047337,,3961.96196200,
EU,Europe,LVA,Latvia,1998,All,Age65_69,[65-69],3561.00000000,91.84936807,,2821.71156890,
EU,Europe,LVA,Latvia,1998,All,Age70_74,[70-74],4174.00000000,93.52453507,,4040.65827690,
EU,Europe,LVA,Latvia,2004,All,Age55_59,[55-59],1468.00000000,79.65274010,,1173.69578250,
EU,Europe,LVA,Latvia,2004,All,Age60_64,[60-64],2442.00000000,86.28975265,,1840.67114400,
EU,Europe,LVA,Latvia,2005,All,Age55_59,[55-59],1619.00000000,80.50721034,,1252.00095890,
EU,Europe,LVA,Latvia,2005,All,Age60_64,[60-64],2373.00000000,85.63695417,,1906.29970600,
EU,Europe,LVA,Latvia,2005,All,Age65_69,[65-69],3257.00000000,90.74951240,,2549.29125480,
EU,Europe,LVA,Latvia,2005,All,Age70_74,[70-74],3926.00000000,92.37647059,,3972.19664700,
AS,Asia,KWT,Kuwait,2016,All,Age60_64,[60-64],427.00000000,87.50000000,,525.93331609,
AS,Asia,KWT,Kuwait,2016,All,Age70_74,[70-74],433.00000000,84.40545809,,1837.23693140,
AS,Asia,KWT,Kuwait,2017,All,Age65_69,[65-69],455.00000000,88.17829457,,1038.29126920,
AS,Asia,KWT,Kuwait,2019,All,Age60_64,[60-64],513.00000000,87.24489796,,532.17423779,
AS,Asia,KGZ,Kyrgyzstan,1982,All,Age70_74,[70-74],2362.00000000,96.32952692,,4023.85008520,
AS,Asia,KGZ,Kyrgyzstan,1986,All,Age70_74,[70-74],2274.00000000,96.03040541,,3975.52447550,
AS,Asia,KGZ,Kyrgyzstan,1988,All,Age70_74,[70-74],2127.00000000,96.07046070,,4203.55731230,
AS,Asia,KGZ,Kyrgyzstan,1990,All,Age70_74,[70-74],1961.00000000,92.41281810,,4034.97942390,
AS,Asia,KGZ,Kyrgyzstan,1992,All,Age70_74,[70-74],2118.00000000,89.51817413,,4041.98473280,
AS,Asia,KGZ,Kyrgyzstan,1994,All,Age70_74,[70-74],2764.00000000,86.13275164,,4732.87671230,
AS,Asia,KGZ,Kyrgyzstan,1996,All,Age70_74,[70-74],2969.00000000,85.51267281,,4392.01183430,
AS,Asia,KGZ,Kyrgyzstan,1997,All,Age65_69,[65-69],3525.00000000,89.06013138,,3172.81728170,
AS,Asia,KGZ,Kyrgyzstan,1998,All,Age70_74,[70-74],3557.00000000,88.65902293,,4446.25000000,
AS,Asia,KGZ,Kyrgyzstan,1999,All,Age65_69,[65-69],3269.00000000,92.86931818,,3262.47504990,
AS,Asia,KGZ,Kyrgyzstan,2000,All,Age60_64,[60-64],2772.00000000,90.73649755,,2163.20829070,
AS,Asia,KGZ,Kyrgyzstan,2000,All,Age70_74,[70-74],4134.00000000,93.78402904,,4660.75897990,
AS,Asia,KGZ,Kyrgyzstan,2001,All,Age65_69,[65-69],3024.00000000,94.23496416,,3145.80559250,
AS,Asia,KGZ,Kyrgyzstan,2003,All,Age60_64,[60-64],2584.00000000,90.16050244,,2531.54635940,
AS,Asia,KGZ,Kyrgyzstan,2004,All,Age55_59,[55-59],1478.00000000,86.78802114,,1318.28925660,
AS,Asia,KGZ,Kyrgyzstan,2004,All,Age65_69,[65-69],3396.00000000,93.81215470,,3273.78944020,
AS,Asia,KGZ,Kyrgyzstan,2005,All,Age70_74,[70-74],3936.00000000,96.30535845,,5364.95604170,
AS,Asia,KGZ,Kyrgyzstan,2007,All,Age55_59,[55-59],2195.00000000,87.06862356,,1432.69280980,
AS,Asia,KGZ,Kyrgyzstan,2007,All,Age65_69,[65-69],3310.00000000,93.00365271,,3495.13742960,
EU,Europe,LTU,Lithuania,1989,All,Age60_64,[60-64],2904.00000000,90.38281979,,1539.68506440,
EU,Europe,LTU,Lithuania,1989,All,Age65_69,[65-69],3375.00000000,93.30937241,,2455.13468690,
EU,Europe,LTU,Lithuania,1991,All,Age55_59,[55-59],2338.00000000,82.99609514,,1120.19318300,
EU,Europe,LTU,Lithuania,1991,All,Age60_64,[60-64],3387.00000000,89.31962025,,1735.86375490,
EU,Europe,LTU,Lithuania,1991,All,Age65_69,[65-69],3692.00000000,93.18525997,,2420.88835850,
EU,Europe,LTU,Lithuania,1997,All,Age55_59,[55-59],2111.00000000,77.24112697,,1052.45839520,
EU,Europe,LTU,Lithuania,1998,All,Age55_59,[55-59],2109.00000000,78.66467736,,1061.37238620,
EU,Europe,LTU,Lithuania,1999,All,Age55_59,[55-59],2013.00000000,79.18961448,,1044.63437800,
EU,Europe,LTU,Lithuania,1999,All,Age60_64,[60-64],2923.00000000,86.40260124,,1575.44398630,
EU,Europe,LTU,Lithuania,1999,All,Age65_69,[65-69],3908.00000000,90.75708314,,2323.54882250,
EU,Europe,LTU,Lithuania,2000,All,Age60_64,[60-64],2738.00000000,84.87290763,,1481.66587300,
EU,Europe,LTU,Lithuania,2000,All,Age65_69,[65-69],3713.00000000,89.79443773,,2224.76542000,
EU,Europe,LTU,Lithuania,2000,All,Age70_74,[70-74],4806.00000000,93.08541546,,3394.33148060,
EU,Europe,LTU,Lithuania,2001,All,Age70_74,[70-74],4815.00000000,93.31395349,,3335.61942760,
EU,Europe,LTU,Lithuania,2006,All,Age55_59,[55-59],2279.00000000,77.91452991,,1253.16177280,
EU,Europe,LTU,Lithuania,2006,All,Age60_64,[60-64],3023.00000000,84.18267892,,1834.70091280,
EU,Europe,LTU,Lithuania,2007,All,Age55_59,[55-59],2405.00000000,78.28776042,,1292.07295780,
EU,Europe,LTU,Lithuania,2007,All,Age60_64,[60-64],2898.00000000,83.92701998,,1844.93153130,
EU,Europe,LTU,Lithuania,2007,All,Age65_69,[65-69],3893.00000000,88.43707406,,2351.31396960,
EU,Europe,LTU,Lithuania,2007,All,Age70_74,[70-74],4890.00000000,92.71899886,,3343.90984440,
EU,Europe,LTU,Lithuania,2008,All,Age65_69,[65-69],3669.00000000,89.16160389,,2253.69934700,
EU,Europe,LTU,Lithuania,2008,All,Age70_74,[70-74],4604.00000000,92.71043093,,3156.68945280,
EU,Europe,LTU,Lithuania,2013,All,Age55_59,[55-59],1829.00000000,77.59864234,,931.96027577,
NAC,North America and the Caribbean,GLP,Guadeloupe,2002,All,Age65_69,[65-69],203.00000000,89.42731278,,1522.30971130,
NAC,North America and the Caribbean,GLP,Guadeloupe,2003,All,Age60_64,[60-64],139.00000000,78.53107345,,876.80565193,
NAC,North America and the Caribbean,GLP,Guadeloupe,2003,All,Age70_74,[70-74],227.00000000,86.64122137,,2002.47000710,
NAC,North America and the Caribbean,GLP,Guadeloupe,2005,All,Age55_59,[55-59],115.00000000,79.31034483,,520.83333333,
NAC,North America and the Caribbean,GLP,Guadeloupe,2006,All,Age60_64,[60-64],159.00000000,89.83050847,,889.70958536,
NAC,North America and the Caribbean,GLP,Guadeloupe,2007,All,Age65_69,[65-69],152.00000000,83.06010929,,1016.24657350,
NAC,North America and the Caribbean,GLP,Guadeloupe,2008,All,Age70_74,[70-74],261.00000000,87.00000000,,2048.34405900,
NAC,North America and the Caribbean,GLP,Guadeloupe,2010,All,Age55_59,[55-59],115.00000000,74.19354839,,454.43768276,
NAC,North America and the Caribbean,GLP,Guadeloupe,2010,All,Age65_69,[65-69],181.00000000,88.29268293,,1080.59701490,
NAC,North America and the Caribbean,GLP,Guadeloupe,2011,All,Age70_74,[70-74],201.00000000,81.37651822,,1475.22935780,
NAC,North America and the Caribbean,GLP,Guadeloupe,2013,All,Age55_59,[55-59],116.00000000,76.31578947,,434.32679347,
NAC,North America and the Caribbean,GLP,Guadeloupe,2014,All,Age60_64,[60-64],177.00000000,76.62337662,,729.83671450,
NAC,North America and the Caribbean,GLP,Guadeloupe,2014,All,Age70_74,[70-74],231.00000000,84.30656934,,1565.14669020,
NAC,North America and the Caribbean,GLP,Guadeloupe,2015,All,Age65_69,[65-69],182.00000000,73.09236948,,868.32061069,
CSA,Central and South America,GTM,Guatemala,1963,All,Age70_74,[70-74],586.00000000,27.83847981,,1457.71144280,
CSA,Central and South America,GTM,Guatemala,1964,All,Age55_59,[55-59],544.00000000,30.44208170,,580.57630736,
CSA,Central and South America,GTM,Guatemala,1966,All,Age60_64,[60-64],751.00000000,25.67521368,,880.48397308,
CSA,Central and South America,GTM,Guatemala,1966,All,Age70_74,[70-74],664.00000000,26.47527911,,1690.16952600,
CSA,Central and South America,GTM,Guatemala,1968,All,Age65_69,[65-69],876.00000000,29.95896033,,1313.08740430,
CSA,Central and South America,GTM,Guatemala,1970,All,Age65_69,[65-69],848.00000000,28.73602169,,1205.19598650,
EU,Europe,LVA,Latvia,2006,All,Age70_74,[70-74],3786.00000000,91.55985490,,3861.61033030,
EU,Europe,LVA,Latvia,2011,All,Age55_59,[55-59],1455.00000000,86.04376109,,1095.03059310,
EU,Europe,LVA,Latvia,2012,All,Age55_59,[55-59],1336.00000000,84.61051298,,994.79519579,
EU,Europe,LVA,Latvia,2012,All,Age60_64,[60-64],1968.00000000,88.17204301,,1600.41636850,
EU,Europe,LVA,Latvia,2012,All,Age65_69,[65-69],2233.00000000,92.84823285,,2259.41253250,
EU,Europe,LVA,Latvia,2013,All,Age60_64,[60-64],1849.00000000,87.17586044,,1506.79238210,
EU,Europe,LVA,Latvia,2013,All,Age65_69,[65-69],2161.00000000,91.41285956,,2193.19611900,
EU,Europe,LVA,Latvia,2013,All,Age70_74,[70-74],3353.00000000,93.68538698,,3165.32771950,
EU,Europe,LVA,Latvia,2019,All,Age55_59,[55-59],1256.00000000,83.28912467,,898.13722335,
EU,Europe,LVA,Latvia,2019,All,Age60_64,[60-64],1733.00000000,88.19338422,,1324.99445690,
EU,Europe,LVA,Latvia,2020,All,Age55_59,[55-59],1137.00000000,81.97548666,,836.64766979,
EU,Europe,LVA,Latvia,2020,All,Age60_64,[60-64],1783.00000000,86.80623174,,1343.78921430,
EU,Europe,LVA,Latvia,2020,All,Age65_69,[65-69],2257.00000000,90.20783373,,2040.06001770,
EU,Europe,LVA,Latvia,2020,All,Age70_74,[70-74],2648.00000000,90.25221541,,2875.68213290,
AS,Asia,LBN,Lebanon,2019,All,Age65_69,[65-69],1249.00000000,80.89378238,,652.62145865,
AS,Asia,LBN,Lebanon,2019,All,Age70_74,[70-74],1389.00000000,79.10022779,,1123.16848340,
EU,Europe,LTU,Lithuania,1982,All,Age55_59,[55-59],1807.00000000,82.36098450,,984.20479303,
EU,Europe,LTU,Lithuania,1982,All,Age60_64,[60-64],1886.00000000,89.29924242,,1525.88996760,
EU,Europe,LTU,Lithuania,1982,All,Age65_69,[65-69],2301.00000000,92.40963855,,2255.88235290,
EU,Europe,LTU,Lithuania,1986,All,Age55_59,[55-59],2066.00000000,86.62473795,,992.31508165,
EU,Europe,LTU,Lithuania,1986,All,Age60_64,[60-64],2540.00000000,92.49817917,,1525.52552550,
EU,Europe,LTU,Lithuania,1986,All,Age65_69,[65-69],2339.00000000,94.04905509,,2308.98321820,
EU,Europe,LTU,Lithuania,1988,All,Age55_59,[55-59],2176.00000000,87.14457349,,1026.89948090,
EU,Europe,LTU,Lithuania,2014,All,Age55_59,[55-59],1849.00000000,79.76704055,,899.97128269,
EU,Europe,LTU,Lithuania,2014,All,Age60_64,[60-64],2405.00000000,85.73975045,,1409.99484080,
EU,Europe,LTU,Lithuania,2014,All,Age65_69,[65-69],2789.00000000,88.31538949,,1985.87317180,
EU,Europe,LTU,Lithuania,2015,All,Age60_64,[60-64],2428.00000000,84.77653631,,1422.88691330,
EU,Europe,LTU,Lithuania,2015,All,Age65_69,[65-69],3057.00000000,89.22942207,,2104.51675970,
EU,Europe,LTU,Lithuania,2015,All,Age70_74,[70-74],3804.00000000,91.95068891,,2892.09387900,
EU,Europe,LTU,Lithuania,2016,All,Age70_74,[70-74],3694.00000000,91.20987654,,2906.76172270,
EU,Europe,LUX,Luxembourg,1968,All,Age70_74,[70-74],590.00000000,91.47286822,,5086.20689660,
EU,Europe,LUX,Luxembourg,1969,All,Age55_59,[55-59],247.00000000,89.81818182,,1159.62441310,
EU,Europe,LUX,Luxembourg,1969,All,Age60_64,[60-64],417.00000000,91.64835165,,2074.62686570,
EU,Europe,LUX,Luxembourg,1969,All,Age65_69,[65-69],514.00000000,91.78571429,,3041.42011830,
EU,Europe,LUX,Luxembourg,1969,All,Age70_74,[70-74],598.00000000,93.43750000,,5025.21008400,
EU,Europe,LUX,Luxembourg,1970,All,Age55_59,[55-59],272.00000000,89.76897690,,1314.00966180,
EU,Europe,LUX,Luxembourg,1971,All,Age55_59,[55-59],242.00000000,91.66666667,,1228.42639590,
EU,Europe,LUX,Luxembourg,1971,All,Age60_64,[60-64],394.00000000,90.16018307,,1979.89949750,
EU,Europe,LUX,Luxembourg,1971,All,Age65_69,[65-69],577.00000000,91.15323855,,3374.26900580,
EU,Europe,LUX,Luxembourg,1971,All,Age70_74,[70-74],646.00000000,93.21789322,,5046.87500000,
EU,Europe,LUX,Luxembourg,1974,All,Age70_74,[70-74],685.00000000,91.45527370,,5036.76470590,
EU,Europe,LUX,Luxembourg,1976,All,Age55_59,[55-59],184.00000000,91.08910891,,1057.47126440,
EU,Europe,LUX,Luxembourg,1976,All,Age60_64,[60-64],333.00000000,90.98360656,,1860.33519550,
EU,Europe,LUX,Luxembourg,1976,All,Age65_69,[65-69],514.00000000,92.77978339,,2954.02298850,
EU,Europe,LUX,Luxembourg,1976,All,Age70_74,[70-74],670.00000000,90.54054054,,4890.51094890,
EU,Europe,LUX,Luxembourg,1978,All,Age55_59,[55-59],203.00000000,90.62500000,,1140.44943820,
CSA,Central and South America,GTM,Guatemala,1971,All,Age65_69,[65-69],728.00000000,29.69004894,,1019.45078490,
CSA,Central and South America,GTM,Guatemala,1974,All,Age55_59,[55-59],759.00000000,41.29488575,,665.20595968,
CSA,Central and South America,GTM,Guatemala,1974,All,Age65_69,[65-69],968.00000000,42.85081895,,1503.10559010,
CSA,Central and South America,GTM,Guatemala,1975,All,Age55_59,[55-59],812.00000000,40.88620342,,571.16328799,
CSA,Central and South America,GTM,Guatemala,1977,All,Age70_74,[70-74],815.00000000,38.08411215,,1442.63107590,
CSA,Central and South America,GTM,Guatemala,1978,All,Age60_64,[60-64],840.00000000,41.31824889,,716.30794420,
CSA,Central and South America,GTM,Guatemala,1978,All,Age70_74,[70-74],880.00000000,41.04477612,,1543.77839760,
CSA,Central and South America,GTM,Guatemala,1981,All,Age55_59,[55-59],807.00000000,40.77817079,,441.71980623,
CSA,Central and South America,GTM,Guatemala,1986,All,Age55_59,[55-59],1041.00000000,41.29313764,,487.58325449,
CSA,Central and South America,GTM,Guatemala,1987,All,Age60_64,[60-64],1203.00000000,41.39710943,,708.51811933,
CSA,Central and South America,GTM,Guatemala,1989,All,Age65_69,[65-69],1403.00000000,45.22888459,,1093.74390960,
CSA,Central and South America,GTM,Guatemala,1990,All,Age60_64,[60-64],1295.00000000,43.94299287,,688.78948572,
CSA,Central and South America,GTM,Guatemala,1991,All,Age55_59,[55-59],1206.00000000,45.37246050,,531.64992219,
CSA,Central and South America,GTM,Guatemala,1992,All,Age55_59,[55-59],1311.00000000,46.43995749,,574.99747808,
CSA,Central and South America,GTM,Guatemala,1993,All,Age55_59,[55-59],1339.00000000,46.90017513,,584.80042976,
CSA,Central and South America,GTM,Guatemala,1994,All,Age55_59,[55-59],1583.00000000,54.85100485,,687.92587957,
CSA,Central and South America,GTM,Guatemala,1994,All,Age65_69,[65-69],2176.00000000,51.95797517,,1380.22022630,
CSA,Central and South America,GTM,Guatemala,1995,All,Age65_69,[65-69],2065.00000000,59.49294152,,1271.19948290,
CSA,Central and South America,GTM,Guatemala,1997,All,Age60_64,[60-64],1715.00000000,58.83361921,,832.65361610,
CSA,Central and South America,GTM,Guatemala,1999,All,Age60_64,[60-64],1798.00000000,60.37609134,,858.73806579,
AS,Asia,KGZ,Kyrgyzstan,2008,All,Age60_64,[60-64],1529.00000000,91.01190476,,1876.34989200,
AS,Asia,KGZ,Kyrgyzstan,2008,All,Age70_74,[70-74],3792.00000000,95.80596261,,4949.81007450,
AS,Asia,KGZ,Kyrgyzstan,2010,All,Age55_59,[55-59],2232.00000000,88.95974492,,1276.81482750,
AS,Asia,KGZ,Kyrgyzstan,2011,All,Age60_64,[60-64],2383.00000000,90.71183860,,1904.48028390,
AS,Asia,KGZ,Kyrgyzstan,2012,All,Age65_69,[65-69],1612.00000000,94.04900817,,2688.36930060,
AS,Asia,KGZ,Kyrgyzstan,2013,All,Age70_74,[70-74],2757.00000000,96.49982499,,4134.73507400,
AS,Asia,KGZ,Kyrgyzstan,2015,All,Age55_59,[55-59],2335.00000000,86.51352353,,980.47449087,
AS,Asia,KGZ,Kyrgyzstan,2015,All,Age65_69,[65-69],2541.00000000,94.60163812,,2571.99250970,
AS,Asia,KGZ,Kyrgyzstan,2016,All,Age70_74,[70-74],1795.00000000,95.42796385,,3599.21398780,
AS,Asia,KGZ,Kyrgyzstan,2018,All,Age55_59,[55-59],2424.00000000,86.20199147,,887.50247139,
AS,Asia,KGZ,Kyrgyzstan,2019,All,Age60_64,[60-64],3001.00000000,91.24353907,,1454.98092190,
AS,Asia,KGZ,Kyrgyzstan,2019,All,Age70_74,[70-74],2393.00000000,94.77227723,,3346.24473870,
EU,Europe,LVA,Latvia,1981,All,Age55_59,[55-59],1643.00000000,84.38623523,,1156.22800840,
EU,Europe,LVA,Latvia,1983,All,Age55_59,[55-59],1793.00000000,86.40963855,,1160.51779940,
EU,Europe,LVA,Latvia,1996,All,Age65_69,[65-69],3680.00000000,92.11514393,,2846.09435420,
EU,Europe,LVA,Latvia,1998,All,Age60_64,[60-64],2638.00000000,86.46345461,,1903.31890330,
EU,Europe,LVA,Latvia,1999,All,Age55_59,[55-59],1787.00000000,80.64079422,,1214.81985040,
EU,Europe,LVA,Latvia,1999,All,Age65_69,[65-69],3236.00000000,90.06401336,,2641.63265310,
EU,Europe,LVA,Latvia,2000,All,Age70_74,[70-74],4001.00000000,93.11147312,,3763.30937960,
EU,Europe,LVA,Latvia,2002,All,Age55_59,[55-59],1511.00000000,77.17058223,,1227.15828800,
EU,Europe,LVA,Latvia,2003,All,Age60_64,[60-64],2557.00000000,86.76620292,,1826.37638920,
EU,Europe,LVA,Latvia,2003,All,Age70_74,[70-74],4035.00000000,92.88674033,,3876.71377650,
EU,Europe,LVA,Latvia,2004,All,Age65_69,[65-69],3255.00000000,91.58694429,,2604.83354670,
EU,Europe,LUX,Luxembourg,1980,All,Age55_59,[55-59],181.00000000,90.50000000,,914.14141414,
EU,Europe,LUX,Luxembourg,1980,All,Age60_64,[60-64],246.00000000,90.77490775,,1662.16216220,
EU,Europe,LUX,Luxembourg,1980,All,Age65_69,[65-69],412.00000000,91.35254989,,2409.35672510,
EU,Europe,LUX,Luxembourg,1981,All,Age55_59,[55-59],187.00000000,90.33816425,,939.69849246,
EU,Europe,LUX,Luxembourg,1981,All,Age60_64,[60-64],244.00000000,92.77566540,,1584.41558440,
EU,Europe,LUX,Luxembourg,1981,All,Age65_69,[65-69],427.00000000,94.26048565,,2587.87878790,
EU,Europe,LUX,Luxembourg,1982,All,Age55_59,[55-59],229.00000000,89.45312500,,1122.54901960,
EU,Europe,LUX,Luxembourg,1982,All,Age60_64,[60-64],268.00000000,93.05555556,,1654.32098770,
EU,Europe,LUX,Luxembourg,1982,All,Age65_69,[65-69],380.00000000,93.36609337,,2420.38216560,
EU,Europe,LUX,Luxembourg,1983,All,Age55_59,[55-59],171.00000000,87.24489796,,810.42654028,
EU,Europe,LUX,Luxembourg,1983,All,Age60_64,[60-64],257.00000000,90.17543860,,1548.19277110,
EU,Europe,LUX,Luxembourg,1983,All,Age65_69,[65-69],347.00000000,93.53099730,,2328.85906040,
EU,Europe,LUX,Luxembourg,1984,All,Age55_59,[55-59],221.00000000,92.08333333,,1013.76146790,
EU,Europe,LUX,Luxembourg,1984,All,Age60_64,[60-64],260.00000000,92.52669039,,1468.92655370,
EU,Europe,LUX,Luxembourg,1984,All,Age65_69,[65-69],328.00000000,94.52449568,,2376.81159420,
EU,Europe,LUX,Luxembourg,1985,All,Age55_59,[55-59],214.00000000,88.06584362,,946.90265487,
EU,Europe,LUX,Luxembourg,1985,All,Age60_64,[60-64],251.00000000,90.28776978,,1386.74033150,
EU,Europe,LUX,Luxembourg,1985,All,Age65_69,[65-69],328.00000000,94.52449568,,2484.84848480,
